PROV_,DEPTO_,COD_2010,codprov,coddepto,circuito,IN1,NAM
02,014,020140305,01,014,00149,2098,Comuna 14
02,014,020140306,01,014,00149,2098,Comuna 14
02,014,020140307,01,014,00149,2098,Comuna 14
02,014,020140308,01,014,00149,2098,Comuna 14
02,014,020140309,01,014,00149,2098,Comuna 14
02,014,020140310,01,014,00149,2098,Comuna 14
02,014,020140311,01,014,00149,2098,Comuna 14
02,014,020140312,01,014,00149,2098,Comuna 14
02,014,020140401,01,014,00148,2098,Comuna 14
02,014,020140402,01,014,00148,2098,Comuna 14
02,014,020140403,01,014,00148,2098,Comuna 14
02,014,020140404,01,014,00148,2098,Comuna 14
02,014,020140405,01,014,00148,2098,Comuna 14
02,014,020140406,01,014,00148,2098,Comuna 14
02,014,020140407,01,014,00148,2098,Comuna 14
02,014,020140408,01,014,00148,2098,Comuna 14
02,014,020140409,01,014,00148,2098,Comuna 14
02,014,020140410,01,014,00155,2098,Comuna 14
02,014,020140501,01,014,00155,2098,Comuna 14
02,014,020140502,01,014,00155,2098,Comuna 14
02,014,020140503,01,014,00148,2098,Comuna 14
02,014,020140504,01,014,00148,2098,Comuna 14
02,014,020140505,01,014,00148,2098,Comuna 14
02,014,020140506,01,014,00148,2098,Comuna 14
02,014,020140507,01,014,00148,2098,Comuna 14
02,014,020140508,01,014,00155,2098,Comuna 14
02,014,020140509,01,014,00148,2098,Comuna 14
02,014,020140510,01,014,00148,2098,Comuna 14
02,014,020140601,01,014,00155,2098,Comuna 14
02,014,020140602,01,014,00155,2098,Comuna 14
02,014,020140603,01,014,00155,2098,Comuna 14
02,014,020140604,01,014,00155,2098,Comuna 14
02,014,020140605,01,014,00155,2098,Comuna 14
02,014,020140606,01,014,00155,2098,Comuna 14
02,014,020140607,01,014,00155,2098,Comuna 14
02,014,020140608,01,014,00155,2098,Comuna 14
02,014,020140609,01,014,00155,2098,Comuna 14
02,014,020140610,01,014,00155,2098,Comuna 14
02,014,020140701,01,014,00155,2098,Comuna 14
02,014,020140702,01,014,00155,2098,Comuna 14
02,014,020140703,01,014,00155,2098,Comuna 14
02,014,020140704,01,014,00155,2098,Comuna 14
02,014,020140705,01,014,00155,2098,Comuna 14
02,014,020140706,01,014,00155,2098,Comuna 14
02,014,020140707,01,014,00155,2098,Comuna 14
02,014,020140708,01,014,00155,2098,Comuna 14
02,014,020140709,01,014,00155,2098,Comuna 14
02,014,020140801,01,014,00155,2098,Comuna 14
02,014,020140802,01,014,00155,2098,Comuna 14
02,014,020140803,01,014,00155,2098,Comuna 14
02,014,020140804,01,014,00155,2098,Comuna 14
02,014,020140805,01,014,00155,2098,Comuna 14
02,014,020140806,01,014,00155,2098,Comuna 14
02,014,020140807,01,014,00155,2098,Comuna 14
02,014,020140808,01,014,00155,2098,Comuna 14
02,014,020140809,01,014,00155,2098,Comuna 14
02,014,020140901,01,014,00149,2098,Comuna 14
02,014,020140902,01,014,00149,2098,Comuna 14
02,014,020140903,01,014,00149,2098,Comuna 14
02,014,020140904,01,014,00149,2098,Comuna 14
02,014,020140905,01,014,00149,2098,Comuna 14
02,014,020140906,01,014,00149,2098,Comuna 14
02,014,020140907,01,014,00149,2098,Comuna 14
02,014,020140908,01,014,00149,2098,Comuna 14
02,014,020140909,01,014,00149,2098,Comuna 14
02,014,020140910,01,014,00149,2098,Comuna 14
02,014,020140911,01,014,00149,2098,Comuna 14
02,014,020140912,01,014,00151,2098,Comuna 14
02,014,020140913,01,014,00149,2098,Comuna 14
02,014,020141001,01,014,00149,2098,Comuna 14
02,014,020141101,01,014,00151,2098,Comuna 14
02,014,020141102,01,014,00151,2098,Comuna 14
02,014,020141103,01,014,00151,2098,Comuna 14
02,014,020141104,01,014,00151,2098,Comuna 14
02,014,020141105,01,014,00151,2098,Comuna 14
02,014,020141106,01,014,00151,2098,Comuna 14
02,014,020141107,01,014,00151,2098,Comuna 14
02,014,020141108,01,014,00151,2098,Comuna 14
02,014,020141109,01,014,00151,2098,Comuna 14
02,014,020141110,01,014,00151,2098,Comuna 14
02,014,020141111,01,014,00151,2098,Comuna 14
02,014,020141112,01,014,00151,2098,Comuna 14
02,014,020141113,01,014,00151,2098,Comuna 14
02,014,020141114,01,014,00151,2098,Comuna 14
02,014,020141201,01,014,00154,2098,Comuna 14
02,014,020141202,01,014,00154,2098,Comuna 14
02,014,020141203,01,014,00154,2098,Comuna 14
02,014,020141204,01,014,00154,2098,Comuna 14
02,014,020141205,01,014,00154,2098,Comuna 14
02,014,020141206,01,014,00154,2098,Comuna 14
02,014,020141207,01,014,00154,2098,Comuna 14
02,014,020141208,01,014,00154,2098,Comuna 14
02,014,020141209,01,014,00154,2098,Comuna 14
02,014,020141210,01,014,00154,2098,Comuna 14
02,014,020141211,01,014,00154,2098,Comuna 14
02,014,020141301,01,014,00156,2098,Comuna 14
02,014,020141302,01,014,00156,2098,Comuna 14
02,014,020141303,01,014,00154,2098,Comuna 14
02,014,020141304,01,014,00156,2098,Comuna 14
02,014,020141305,01,014,00156,2098,Comuna 14
02,014,020141306,01,014,00156,2098,Comuna 14
02,014,020141307,01,014,00156,2098,Comuna 14
02,014,020141308,01,014,00156,2098,Comuna 14
02,014,020141309,01,014,00156,2098,Comuna 14
02,014,020141310,01,014,00156,2098,Comuna 14
02,014,020141311,01,014,00156,2098,Comuna 14
02,014,020141312,01,014,00156,2098,Comuna 14
02,014,020141401,01,014,00154,2098,Comuna 14
02,014,020141402,01,014,00154,2098,Comuna 14
02,014,020141403,01,014,00154,2098,Comuna 14
02,014,020141404,01,014,00154,2098,Comuna 14
02,014,020141405,01,014,00156,2098,Comuna 14
02,014,020141406,01,014,00156,2098,Comuna 14
02,014,020141407,01,014,00156,2098,Comuna 14
02,014,020141408,01,014,00154,2098,Comuna 14
02,014,020141409,01,014,00154,2098,Comuna 14
02,014,020141410,01,014,00154,2098,Comuna 14
02,014,020141411,01,014,00153,2098,Comuna 14
02,014,020141501,01,014,00154,2098,Comuna 14
02,014,020141502,01,014,00154,2098,Comuna 14
02,014,020141503,01,014,00154,2098,Comuna 14
02,014,020141504,01,014,00154,2098,Comuna 14
02,014,020141505,01,014,00154,2098,Comuna 14
02,014,020141506,01,014,00154,2098,Comuna 14
02,014,020141507,01,014,00154,2098,Comuna 14
02,014,020141508,01,014,00154,2098,Comuna 14
02,014,020141601,01,014,00151,2098,Comuna 14
02,014,020141602,01,014,00151,2098,Comuna 14
02,014,020141603,01,014,00151,2098,Comuna 14
02,014,020141604,01,014,00151,2098,Comuna 14
02,014,020141605,01,014,00151,2098,Comuna 14
02,014,020141606,01,014,00151,2098,Comuna 14
02,014,020141607,01,014,00151,2098,Comuna 14
02,014,020141701,01,014,00151,2098,Comuna 14
02,014,020141702,01,014,00151,2098,Comuna 14
02,014,020141703,01,014,00151,2098,Comuna 14
02,014,020141704,01,014,00151,2098,Comuna 14
02,014,020141705,01,014,00151,2098,Comuna 14
02,014,020141706,01,014,00151,2098,Comuna 14
02,014,020141707,01,014,00151,2098,Comuna 14
02,014,020141708,01,014,00151,2098,Comuna 14
02,014,020141801,01,014,00151,2098,Comuna 14
02,014,020141802,01,014,00151,2098,Comuna 14
02,014,020141803,01,014,00151,2098,Comuna 14
02,014,020141804,01,014,00151,2098,Comuna 14
02,014,020141805,01,014,00151,2098,Comuna 14
02,014,020141806,01,014,00152,2098,Comuna 14
02,014,020141807,01,014,00152,2098,Comuna 14
02,014,020141808,01,014,00152,2098,Comuna 14
02,014,020141901,01,014,00154,2098,Comuna 14
02,014,020141902,01,014,00154,2098,Comuna 14
02,014,020141903,01,014,00154,2098,Comuna 14
02,014,020141904,01,014,00154,2098,Comuna 14
02,014,020141905,01,014,00154,2098,Comuna 14
02,014,020142001,01,014,00154,2098,Comuna 14
02,014,020142002,01,014,00154,2098,Comuna 14
02,014,020142003,01,014,00154,2098,Comuna 14
02,014,020142004,01,014,00153,2098,Comuna 14
02,014,020142005,01,014,00153,2098,Comuna 14
02,014,020142006,01,014,00153,2098,Comuna 14
02,014,020142007,01,014,00153,2098,Comuna 14
02,014,020142101,01,014,00156,2098,Comuna 14
02,014,020142102,01,014,00156,2098,Comuna 14
02,014,020142103,01,014,00156,2098,Comuna 14
02,014,020142104,01,014,00156,2098,Comuna 14
02,014,020142105,01,014,00156,2098,Comuna 14
02,014,020142106,01,014,00156,2098,Comuna 14
02,014,020142107,01,014,00153,2098,Comuna 14
02,014,020142108,01,014,00156,2098,Comuna 14
02,014,020142109,01,014,00157,2098,Comuna 14
02,014,020142110,01,014,00157,2098,Comuna 14
02,014,020142111,01,014,00156,2098,Comuna 14
02,014,020142201,01,014,00157,2098,Comuna 14
02,014,020142202,01,014,00157,2098,Comuna 14
02,014,020142203,01,014,00157,2098,Comuna 14
02,014,020142204,01,014,00157,2098,Comuna 14
02,014,020142205,01,014,00157,2098,Comuna 14
02,014,020142206,01,014,00157,2098,Comuna 14
02,014,020142207,01,014,00157,2098,Comuna 14
02,014,020142208,01,014,00157,2098,Comuna 14
02,014,020142209,01,014,00157,2098,Comuna 14
02,014,020142210,01,014,00157,2098,Comuna 14
02,014,020142301,01,014,00157,2098,Comuna 14
02,014,020142302,01,014,00157,2098,Comuna 14
02,014,020142303,01,014,00157,2098,Comuna 14
02,014,020142304,01,014,00157,2098,Comuna 14
02,014,020142305,01,014,00157,2098,Comuna 14
02,014,020142306,01,014,00157,2098,Comuna 14
02,014,020142307,01,014,00157,2098,Comuna 14
02,014,020142308,01,014,00157,2098,Comuna 14
02,014,020142309,01,014,00157,2098,Comuna 14
02,014,020142310,01,014,00157,2098,Comuna 14
02,014,020142311,01,014,00157,2098,Comuna 14
02,014,020142401,01,014,00153,2098,Comuna 14
02,014,020142402,01,014,00153,2098,Comuna 14
02,014,020142403,01,014,00153,2098,Comuna 14
02,014,020142404,01,014,00153,2098,Comuna 14
02,014,020142405,01,014,00153,2098,Comuna 14
02,014,020142406,01,014,00153,2098,Comuna 14
02,014,020142407,01,014,00153,2098,Comuna 14
02,014,020142408,01,014,00153,2098,Comuna 14
02,014,020142409,01,014,00153,2098,Comuna 14
02,014,020142501,01,014,00153,2098,Comuna 14
02,014,020142502,01,014,00153,2098,Comuna 14
02,014,020142503,01,014,00153,2098,Comuna 14
02,014,020142504,01,014,00153,2098,Comuna 14
02,014,020142505,01,014,00153,2098,Comuna 14
02,014,020142506,01,014,00153,2098,Comuna 14
02,014,020142507,01,014,00153,2098,Comuna 14
02,014,020142508,01,014,00153,2098,Comuna 14
02,014,020142509,01,014,00153,2098,Comuna 14
02,014,020142601,01,014,00153,2098,Comuna 14
02,014,020142602,01,014,00153,2098,Comuna 14
02,014,020142603,01,014,00153,2098,Comuna 14
02,014,020142604,01,014,00153,2098,Comuna 14
02,014,020142605,01,014,00153,2098,Comuna 14
02,014,020142606,01,014,00153,2098,Comuna 14
02,014,020142607,01,014,00153,2098,Comuna 14
02,014,020142701,01,014,00153,2098,Comuna 14
02,014,020142702,01,014,00153,2098,Comuna 14
02,014,020142703,01,014,00153,2098,Comuna 14
02,014,020142704,01,014,00153,2098,Comuna 14
02,014,020142705,01,014,00153,2098,Comuna 14
02,014,020142706,01,014,00153,2098,Comuna 14
02,014,020142707,01,014,00153,2098,Comuna 14
02,014,020142801,01,014,00152,2098,Comuna 14
02,014,020142802,01,014,00152,2098,Comuna 14
02,014,020142803,01,014,00152,2098,Comuna 14
02,014,020142804,01,014,00152,2098,Comuna 14
02,014,020142805,01,014,00152,2098,Comuna 14
02,014,020142806,01,014,00152,2098,Comuna 14
02,014,020142807,01,014,00152,2098,Comuna 14
02,014,020142808,01,014,00152,2098,Comuna 14
02,014,020142809,01,014,00152,2098,Comuna 14
02,014,020142810,01,014,00152,2098,Comuna 14
02,014,020142811,01,014,00152,2098,Comuna 14
02,014,020142812,01,014,00152,2098,Comuna 14
02,014,020142901,01,014,00152,2098,Comuna 14
02,014,020142902,01,014,00152,2098,Comuna 14
02,014,020142903,01,014,00152,2098,Comuna 14
02,014,020142904,01,014,00152,2098,Comuna 14
02,014,020142905,01,014,00152,2098,Comuna 14
02,014,020142906,01,014,00152,2098,Comuna 14
02,014,020142907,01,014,00152,2098,Comuna 14
02,014,020142908,01,014,00152,2098,Comuna 14
02,014,020142909,01,014,00152,2098,Comuna 14
02,014,020142910,01,014,00152,2098,Comuna 14
02,014,020142911,01,014,00152,2098,Comuna 14
02,014,020143001,01,014,00152,2098,Comuna 14
02,014,020143002,01,014,00152,2098,Comuna 14
02,014,020143003,01,014,00152,2098,Comuna 14
02,014,020143004,01,014,00152,2098,Comuna 14
02,014,020143005,01,014,00152,2098,Comuna 14
02,014,020143006,01,014,00150,2098,Comuna 14
02,014,020143007,01,014,00150,2098,Comuna 14
02,014,020143008,01,014,00150,2098,Comuna 14
02,014,020143009,01,014,00150,2098,Comuna 14
02,014,020143101,01,014,00150,2098,Comuna 14
02,014,020143102,01,014,00150,2098,Comuna 14
02,014,020143103,01,014,00150,2098,Comuna 14
02,014,020143104,01,014,00150,2098,Comuna 14
02,014,020143105,01,014,00150,2098,Comuna 14
02,014,020143106,01,014,00150,2098,Comuna 14
02,014,020143107,01,014,00150,2098,Comuna 14
02,014,020143108,01,014,00150,2098,Comuna 14
02,014,020143109,01,014,00150,2098,Comuna 14
02,014,020143110,01,014,00150,2098,Comuna 14
02,014,020143111,01,014,00150,2098,Comuna 14
02,014,020143112,01,014,00150,2098,Comuna 14
02,015,020150101,01,015,00167,2105,Comuna 15
02,015,020150102,01,015,00167,2105,Comuna 15
02,015,020150103,01,015,00167,2105,Comuna 15
02,015,020150104,01,015,00167,2105,Comuna 15
02,015,020150105,01,015,00167,2105,Comuna 15
02,015,020150106,01,015,00167,2105,Comuna 15
02,015,020150107,01,015,00167,2105,Comuna 15
02,015,020150108,01,015,00167,2105,Comuna 15
02,015,020150109,01,015,00167,2105,Comuna 15
02,015,020150110,01,015,00167,2105,Comuna 15
02,015,020150111,01,015,00167,2105,Comuna 15
02,015,020150112,01,015,00167,2105,Comuna 15
02,015,020150201,01,015,00166,2105,Comuna 15
02,015,020150202,01,015,00166,2105,Comuna 15
02,015,020150203,01,015,00166,2105,Comuna 15
02,015,020150204,01,015,00166,2105,Comuna 15
02,015,020150205,01,015,00166,2105,Comuna 15
02,015,020150206,01,015,00166,2105,Comuna 15
02,015,020150207,01,015,00166,2105,Comuna 15
02,015,020150208,01,015,00166,2105,Comuna 15
02,015,020150209,01,015,00166,2105,Comuna 15
02,015,020150210,01,015,00166,2105,Comuna 15
02,015,020150301,01,015,00165,2105,Comuna 15
02,015,020150302,01,015,00165,2105,Comuna 15
02,015,020150303,01,015,00165,2105,Comuna 15
02,015,020150304,01,015,00165,2105,Comuna 15
02,015,020150305,01,015,00165,2105,Comuna 15
02,015,020150306,01,015,00165,2105,Comuna 15
02,015,020150307,01,015,00165,2105,Comuna 15
02,015,020150308,01,015,00165,2105,Comuna 15
02,015,020150309,01,015,00165,2105,Comuna 15
02,015,020150310,01,015,00165,2105,Comuna 15
02,015,020150311,01,015,00165,2105,Comuna 15
02,015,020150312,01,015,00165,2105,Comuna 15
02,015,020150313,01,015,00165,2105,Comuna 15
02,015,020150401,01,015,00165,2105,Comuna 15
02,015,020150402,01,015,00165,2105,Comuna 15
02,015,020150403,01,015,00165,2105,Comuna 15
02,015,020150404,01,015,00165,2105,Comuna 15
02,015,020150405,01,015,00165,2105,Comuna 15
02,015,020150406,01,015,00165,2105,Comuna 15
02,015,020150407,01,015,00165,2105,Comuna 15
02,015,020150408,01,015,00165,2105,Comuna 15
02,015,020150409,01,015,00165,2105,Comuna 15
02,015,020150410,01,015,00165,2105,Comuna 15
02,015,020150411,01,015,00165,2105,Comuna 15
02,015,020150412,01,015,00165,2105,Comuna 15
02,015,020150413,01,015,00165,2105,Comuna 15
02,015,020150414,01,015,00165,2105,Comuna 15
02,015,020150501,01,015,00166,2105,Comuna 15
02,015,020150502,01,015,00166,2105,Comuna 15
02,015,020150503,01,015,00166,2105,Comuna 15
02,015,020150504,01,015,00166,2105,Comuna 15
02,015,020150505,01,015,00166,2105,Comuna 15
02,015,020150506,01,015,00166,2105,Comuna 15
02,015,020150507,01,015,00166,2105,Comuna 15
02,015,020150508,01,015,00166,2105,Comuna 15
02,015,020150509,01,015,00166,2105,Comuna 15
02,015,020150510,01,015,00166,2105,Comuna 15
02,015,020150511,01,015,00166,2105,Comuna 15
02,015,020150512,01,015,00166,2105,Comuna 15
02,015,020150513,01,015,00166,2105,Comuna 15
02,015,020150514,01,015,00166,2105,Comuna 15
02,015,020150601,01,015,00167,2105,Comuna 15
02,015,020150602,01,015,00167,2105,Comuna 15
02,015,020150603,01,015,00167,2105,Comuna 15
02,015,020150604,01,015,00167,2105,Comuna 15
02,015,020150605,01,015,00167,2105,Comuna 15
02,015,020150606,01,015,00167,2105,Comuna 15
02,015,020150607,01,015,00167,2105,Comuna 15
02,015,020150701,01,015,00162,2105,Comuna 15
02,015,020150702,01,015,00162,2105,Comuna 15
02,015,020150703,01,015,00162,2105,Comuna 15
02,015,020150704,01,015,00162,2105,Comuna 15
02,015,020150705,01,015,00162,2105,Comuna 15
02,015,020150706,01,015,00162,2105,Comuna 15
02,015,020150707,01,015,00162,2105,Comuna 15
02,015,020150708,01,015,00162,2105,Comuna 15
02,015,020150709,01,015,00162,2105,Comuna 15
02,015,020150710,01,015,00162,2105,Comuna 15
02,015,020150711,01,015,00162,2105,Comuna 15
02,015,020150712,01,015,00162,2105,Comuna 15
02,015,020150801,01,015,00162,2105,Comuna 15
02,015,020150802,01,015,00162,2105,Comuna 15
02,015,020150803,01,015,00162,2105,Comuna 15
02,015,020150804,01,015,00162,2105,Comuna 15
02,015,020150805,01,015,00162,2105,Comuna 15
02,015,020150806,01,015,00162,2105,Comuna 15
02,015,020150807,01,015,00162,2105,Comuna 15
02,015,020150808,01,015,00162,2105,Comuna 15
02,015,020150809,01,015,00162,2105,Comuna 15
02,015,020150810,01,015,00162,2105,Comuna 15
02,015,020150901,01,015,00164,2105,Comuna 15
02,015,020150902,01,015,00164,2105,Comuna 15
02,015,020150903,01,015,00163,2105,Comuna 15
02,015,020150904,01,015,00163,2105,Comuna 15
02,015,020150905,01,015,00163,2105,Comuna 15
02,015,020150906,01,015,00163,2105,Comuna 15
02,015,020150907,01,015,00163,2105,Comuna 15
02,015,020150908,01,015,00164,2105,Comuna 15
02,015,020151001,01,015,00164,2105,Comuna 15
02,015,020151002,01,015,00164,2105,Comuna 15
02,015,020151003,01,015,00164,2105,Comuna 15
02,015,020151004,01,015,00164,2105,Comuna 15
02,015,020151005,01,015,00164,2105,Comuna 15
02,015,020151006,01,015,00164,2105,Comuna 15
02,015,020151007,01,015,00164,2105,Comuna 15
02,015,020151008,01,015,00164,2105,Comuna 15
02,015,020151009,01,015,00164,2105,Comuna 15
02,015,020151010,01,015,00164,2105,Comuna 15
02,015,020151011,01,015,00164,2105,Comuna 15
02,015,020151012,01,015,00164,2105,Comuna 15
02,015,020151013,01,015,00164,2105,Comuna 15
02,015,020151101,01,015,00163,2105,Comuna 15
02,015,020151102,01,015,00163,2105,Comuna 15
02,015,020151103,01,015,00163,2105,Comuna 15
02,015,020151104,01,015,00163,2105,Comuna 15
02,015,020151105,01,015,00163,2105,Comuna 15
02,015,020151106,01,015,00163,2105,Comuna 15
02,015,020151107,01,015,00163,2105,Comuna 15
02,015,020151108,01,015,00163,2105,Comuna 15
02,015,020151109,01,015,00163,2105,Comuna 15
02,015,020151110,01,015,00163,2105,Comuna 15
02,015,020151111,01,015,00163,2105,Comuna 15
02,015,020151112,01,015,00163,2105,Comuna 15
02,015,020151113,01,015,00163,2105,Comuna 15
02,015,020151201,01,015,00159,2105,Comuna 15
02,015,020151202,01,015,00159,2105,Comuna 15
02,015,020151203,01,015,00159,2105,Comuna 15
02,015,020151204,01,015,00159,2105,Comuna 15
02,015,020151205,01,015,00159,2105,Comuna 15
02,015,020151206,01,015,00159,2105,Comuna 15
02,015,020151207,01,015,00159,2105,Comuna 15
02,015,020151208,01,015,00159,2105,Comuna 15
02,015,020151209,01,015,00159,2105,Comuna 15
02,015,020151301,01,015,00159,2105,Comuna 15
02,015,020151302,01,015,00159,2105,Comuna 15
02,015,020151303,01,015,00159,2105,Comuna 15
02,015,020151304,01,015,00159,2105,Comuna 15
02,015,020151305,01,015,00159,2105,Comuna 15
02,015,020151306,01,015,00159,2105,Comuna 15
02,015,020151307,01,015,00159,2105,Comuna 15
02,015,020151308,01,015,00159,2105,Comuna 15
02,015,020151309,01,015,00159,2105,Comuna 15
02,015,020151310,01,015,00159,2105,Comuna 15
02,015,020151401,01,015,00160,2105,Comuna 15
02,015,020151402,01,015,00160,2105,Comuna 15
02,015,020151403,01,015,00160,2105,Comuna 15
02,015,020151404,01,015,00160,2105,Comuna 15
02,015,020151405,01,015,00160,2105,Comuna 15
02,015,020151406,01,015,00160,2105,Comuna 15
02,015,020151407,01,015,00160,2105,Comuna 15
02,015,020151408,01,015,00160,2105,Comuna 15
02,015,020151409,01,015,00160,2105,Comuna 15
02,015,020151410,01,015,00160,2105,Comuna 15
02,015,020151411,01,015,00161,2105,Comuna 15
02,015,020151501,01,015,00160,2105,Comuna 15
02,015,020151502,01,015,00160,2105,Comuna 15
02,015,020151503,01,015,00160,2105,Comuna 15
02,015,020151504,01,015,00160,2105,Comuna 15
02,015,020151505,01,015,00160,2105,Comuna 15
02,015,020151506,01,015,00161,2105,Comuna 15
02,015,020151507,01,015,00161,2105,Comuna 15
02,015,020151508,01,015,00161,2105,Comuna 15
02,015,020151509,01,015,00161,2105,Comuna 15
02,015,020151510,01,015,00161,2105,Comuna 15
02,015,020151601,01,015,00161,2105,Comuna 15
02,015,020151602,01,015,00161,2105,Comuna 15
02,015,020151603,01,015,00161,2105,Comuna 15
02,015,020151604,01,015,00161,2105,Comuna 15
02,015,020151605,01,015,00161,2105,Comuna 15
02,015,020151606,01,015,00161,2105,Comuna 15
02,015,020151607,01,015,00161,2105,Comuna 15
02,015,020151608,01,015,00161,2105,Comuna 15
