,PROV_,DEPTO_,FRACC_,COD_2010,IN1,NAM
631,02,012,15,020121511,02084,Comuna 12
632,02,012,20,020122006,02084,Comuna 12
633,02,012,20,020122001,02084,Comuna 12
634,02,014,16,020141606,02098,Comuna 14
635,02,014,31,020143103,02098,Comuna 14
636,02,014,06,020140608,02098,Comuna 14
637,02,015,10,020151005,02105,Comuna 15
638,02,014,08,020140804,02098,Comuna 14
639,02,012,20,020122003,02084,Comuna 12
640,02,014,07,020140705,02098,Comuna 14
641,02,014,17,020141706,02098,Comuna 14
642,02,012,21,020122103,02084,Comuna 12
643,02,014,11,020141110,02098,Comuna 14
644,02,014,16,020141604,02098,Comuna 14
645,02,014,08,020140807,02098,Comuna 14
646,02,014,31,020143106,02098,Comuna 14
647,02,015,10,020151006,02105,Comuna 15
648,02,012,22,020122204,02084,Comuna 12
649,02,015,02,020150203,02105,Comuna 15
650,02,015,02,020150206,02105,Comuna 15
651,02,015,05,020150503,02105,Comuna 15
652,02,015,04,020150407,02105,Comuna 15
653,02,014,12,020141201,02098,Comuna 14
654,02,014,07,020140704,02098,Comuna 14
655,02,014,08,020140802,02098,Comuna 14
656,02,015,05,020150504,02105,Comuna 15
657,02,014,08,020140803,02098,Comuna 14
658,02,014,08,020140808,02098,Comuna 14
659,02,015,04,020150408,02105,Comuna 15
660,02,014,31,020143104,02098,Comuna 14
661,02,014,11,020141111,02098,Comuna 14
662,02,014,16,020141607,02098,Comuna 14
663,02,015,10,020151007,02105,Comuna 15
664,02,012,21,020122105,02084,Comuna 12
665,02,015,04,020150412,02105,Comuna 15
666,02,015,02,020150202,02105,Comuna 15
667,02,014,17,020141705,02098,Comuna 14
668,02,014,16,020141603,02098,Comuna 14
669,02,014,30,020143001,02098,Comuna 14
670,02,015,10,020151010,02105,Comuna 15
671,02,014,31,020143109,02098,Comuna 14
672,02,012,21,020122102,02084,Comuna 12
673,02,014,31,020143107,02098,Comuna 14
674,02,014,31,020143105,02098,Comuna 14
675,02,015,05,020150505,02105,Comuna 15
676,02,014,08,020140809,02098,Comuna 14
677,02,014,12,020141205,02098,Comuna 14
678,02,014,17,020141707,02098,Comuna 14
679,02,011,01,020110103,02077,Comuna 11
680,02,012,21,020122106,02084,Comuna 12
681,02,013,29,020132910,02091,Comuna 13
682,02,011,01,020110104,02077,Comuna 11
683,02,015,10,020151004,02105,Comuna 15
684,02,012,22,020122205,02084,Comuna 12
685,02,014,08,020140801,02098,Comuna 14
686,02,014,17,020141702,02098,Comuna 14
687,02,015,05,020150507,02105,Comuna 15
688,02,014,31,020143110,02098,Comuna 14
689,02,014,12,020141202,02098,Comuna 14
690,02,012,20,020122002,02084,Comuna 12
691,02,015,11,020151101,02105,Comuna 15
692,02,014,12,020141206,02098,Comuna 14
693,02,011,01,020110102,02077,Comuna 11
694,02,014,17,020141704,02098,Comuna 14
695,02,014,30,020143003,02098,Comuna 14
696,02,014,07,020140703,02098,Comuna 14
697,02,014,16,020141602,02098,Comuna 14
698,02,014,30,020143002,02098,Comuna 14
699,02,015,02,020150201,02105,Comuna 15
700,02,015,02,020150207,02105,Comuna 15
701,02,015,10,020151009,02105,Comuna 15
702,02,013,29,020132909,02091,Comuna 13
703,02,012,21,020122110,02084,Comuna 12
704,02,012,21,020122101,02084,Comuna 12
705,02,012,22,020122206,02084,Comuna 12
706,02,015,05,020150506,02105,Comuna 15
707,02,015,04,020150411,02105,Comuna 15
708,02,015,10,020151008,02105,Comuna 15
709,02,014,30,020143004,02098,Comuna 14
710,02,014,12,020141204,02098,Comuna 14
711,02,014,07,020140706,02098,Comuna 14
712,02,001,02,020010201,02007,Comuna 1
713,02,001,03,020010301,02007,Comuna 1
714,02,002,02,020020203,02014,Comuna 2
715,02,014,12,020141211,02098,Comuna 14
716,02,012,21,020122107,02084,Comuna 12
717,02,014,12,020141203,02098,Comuna 14
718,02,015,04,020150409,02105,Comuna 15
719,02,001,02,020010202,02007,Comuna 1
720,02,014,07,020140702,02098,Comuna 14
721,02,015,11,020151102,02105,Comuna 15
722,02,001,02,020010204,02007,Comuna 1
723,02,015,02,020150208,02105,Comuna 15
724,02,014,13,020141302,02098,Comuna 14
725,02,015,09,020150908,02105,Comuna 15
726,02,014,17,020141703,02098,Comuna 14
727,02,014,29,020142901,02098,Comuna 14
728,02,015,04,020150413,02105,Comuna 15
729,02,015,01,020150111,02105,Comuna 15
730,02,011,01,020110105,02077,Comuna 11
731,02,014,18,020141801,02098,Comuna 14
732,02,014,07,020140707,02098,Comuna 14
733,02,014,12,020141207,02098,Comuna 14
734,02,014,30,020143005,02098,Comuna 14
735,02,014,17,020141701,02098,Comuna 14
736,02,014,17,020141708,02098,Comuna 14
737,02,015,10,020151011,02105,Comuna 15
738,02,001,03,020010302,02007,Comuna 1
739,02,015,05,020150509,02105,Comuna 15
740,02,014,15,020141503,02098,Comuna 14
741,02,012,21,020122109,02084,Comuna 12
742,02,012,22,020122209,02084,Comuna 12
743,02,014,29,020142902,02098,Comuna 14
744,02,015,04,020150410,02105,Comuna 15
745,02,014,12,020141210,02098,Comuna 14
746,02,015,02,020150209,02105,Comuna 15
747,02,011,01,020110106,02077,Comuna 11
748,02,015,01,020150110,02105,Comuna 15
749,02,014,29,020142907,02098,Comuna 14
750,02,015,05,020150512,02105,Comuna 15
751,02,015,11,020151103,02105,Comuna 15
752,02,001,01,020010101,02007,Comuna 1
753,02,001,03,020010322,02007,Comuna 1
754,02,001,02,020010203,02007,Comuna 1
755,02,014,12,020141208,02098,Comuna 14
756,02,001,03,020010323,02007,Comuna 1
757,02,014,07,020140701,02098,Comuna 14
758,02,001,03,020010303,02007,Comuna 1
759,02,014,07,020140709,02098,Comuna 14
760,02,014,15,020141504,02098,Comuna 14
761,02,015,02,020150210,02105,Comuna 15
762,02,014,15,020141502,02098,Comuna 14
763,02,015,05,020150508,02105,Comuna 15
764,02,014,13,020141303,02098,Comuna 14
765,02,015,01,020150109,02105,Comuna 15
766,02,014,29,020142903,02098,Comuna 14
767,02,014,12,020141209,02098,Comuna 14
768,02,002,02,020020202,02014,Comuna 2
769,02,014,29,020142906,02098,Comuna 14
770,02,014,18,020141804,02098,Comuna 14
771,02,015,11,020151104,02105,Comuna 15
772,02,001,02,020010205,02007,Comuna 1
773,02,015,10,020151012,02105,Comuna 15
774,02,011,01,020110108,02077,Comuna 11
775,02,014,18,020141805,02098,Comuna 14
776,02,014,30,020143008,02098,Comuna 14
777,02,014,15,020141508,02098,Comuna 14
778,02,012,21,020122108,02084,Comuna 12
779,02,014,29,020142905,02098,Comuna 14
780,02,014,30,020143006,02098,Comuna 14
781,02,014,29,020142908,02098,Comuna 14
782,02,012,22,020122207,02084,Comuna 12
783,02,015,01,020150108,02105,Comuna 15
784,02,001,02,020010212,02007,Comuna 1
785,02,014,15,020141505,02098,Comuna 14
786,02,015,01,020150112,02105,Comuna 15
787,02,014,15,020141501,02098,Comuna 14
788,02,014,18,020141803,02098,Comuna 14
789,02,015,04,020150414,02105,Comuna 15
790,02,014,30,020143009,02098,Comuna 14
791,02,014,29,020142904,02098,Comuna 14
792,02,014,29,020142909,02098,Comuna 14
793,02,001,03,020010304,02007,Comuna 1
794,02,014,14,020141401,02098,Comuna 14
795,02,014,13,020141304,02098,Comuna 14
796,02,015,11,020151105,02105,Comuna 15
797,02,001,02,020010206,02007,Comuna 1
798,02,014,07,020140708,02098,Comuna 14
799,02,015,05,020150513,02105,Comuna 15
800,02,015,11,020151109,02105,Comuna 15
801,02,015,09,020150902,02105,Comuna 15
802,02,011,02,020110202,02077,Comuna 11
803,02,001,03,020010319,02007,Comuna 1
804,02,014,29,020142911,02098,Comuna 14
805,02,014,31,020143111,02098,Comuna 14
806,02,014,15,020141507,02098,Comuna 14
807,02,014,30,020143007,02098,Comuna 14
808,02,015,10,020151013,02105,Comuna 15
809,02,011,01,020110107,02077,Comuna 11
810,02,001,03,020010320,02007,Comuna 1
811,02,014,18,020141802,02098,Comuna 14
812,02,014,15,020141506,02098,Comuna 14
813,02,012,22,020122210,02084,Comuna 12
814,02,015,05,020150514,02105,Comuna 15
815,02,014,14,020141402,02098,Comuna 14
816,02,015,01,020150107,02105,Comuna 15
817,02,014,13,020141305,02098,Comuna 14
818,02,001,03,020010321,02007,Comuna 1
819,02,014,19,020141905,02098,Comuna 14
820,02,014,31,020143112,02098,Comuna 14
821,02,001,02,020010207,02007,Comuna 1
822,02,014,29,020142910,02098,Comuna 14
823,02,001,03,020010305,02007,Comuna 1
824,02,014,19,020141901,02098,Comuna 14
825,02,014,18,020141806,02098,Comuna 14
826,02,015,11,020151108,02105,Comuna 15
827,02,015,09,020150901,02105,Comuna 15
828,02,011,01,020110109,02077,Comuna 11
829,02,015,05,020150510,02105,Comuna 15
830,02,001,03,020010306,02007,Comuna 1
831,02,012,22,020122208,02084,Comuna 12
832,02,015,07,020150701,02105,Comuna 15
833,02,002,11,020021102,02014,Comuna 2
834,02,014,19,020141902,02098,Comuna 14
835,02,014,14,020141403,02098,Comuna 14
836,02,014,18,020141807,02098,Comuna 14
837,02,002,11,020021103,02014,Comuna 2
838,02,014,13,020141301,02098,Comuna 14
839,02,014,14,020141404,02098,Comuna 14
840,02,014,19,020141904,02098,Comuna 14
841,02,001,02,020010208,02007,Comuna 1
842,02,014,28,020142803,02098,Comuna 14
843,02,014,20,020142003,02098,Comuna 14
844,02,002,11,020021106,02014,Comuna 2
845,02,015,01,020150103,02105,Comuna 15
846,02,002,11,020021101,02014,Comuna 2
847,02,011,02,020110201,02077,Comuna 11
848,02,015,05,020150511,02105,Comuna 15
849,02,001,03,020010317,02007,Comuna 1
850,02,015,01,020150106,02105,Comuna 15
851,02,001,02,020010211,02007,Comuna 1
852,02,014,18,020141808,02098,Comuna 14
853,02,014,14,020141405,02098,Comuna 14
854,02,001,03,020010318,02007,Comuna 1
855,02,002,02,020020201,02014,Comuna 2
856,02,011,02,020110203,02077,Comuna 11
857,02,001,03,020010307,02007,Comuna 1
858,02,015,11,020151111,02105,Comuna 15
859,02,014,28,020142802,02098,Comuna 14
860,02,014,28,020142804,02098,Comuna 14
861,02,014,14,020141408,02098,Comuna 14
862,02,001,02,020010213,02007,Comuna 1
863,02,014,19,020141903,02098,Comuna 14
864,02,014,13,020141306,02098,Comuna 14
865,02,001,02,020010210,02007,Comuna 1
866,02,014,20,020142002,02098,Comuna 14
867,02,014,20,020142004,02098,Comuna 14
868,02,014,13,020141308,02098,Comuna 14
869,02,015,11,020151106,02105,Comuna 15
870,02,014,14,020141406,02098,Comuna 14
871,02,014,28,020142801,02098,Comuna 14
872,02,002,11,020021104,02014,Comuna 2
873,02,001,03,020010316,02007,Comuna 1
874,02,015,11,020151110,02105,Comuna 15
875,02,002,12,020021202,02014,Comuna 2
876,02,001,03,020010314,02007,Comuna 1
877,02,001,02,020010209,02007,Comuna 1
878,02,015,01,020150105,02105,Comuna 15
879,02,001,03,020010313,02007,Comuna 1
880,02,001,03,020010315,02007,Comuna 1
881,02,014,28,020142805,02098,Comuna 14
882,02,011,01,020110110,02077,Comuna 11
883,02,014,28,020142810,02098,Comuna 14
884,02,012,22,020122211,02084,Comuna 12
885,02,015,01,020150101,02105,Comuna 15
886,02,001,02,020010214,02007,Comuna 1
887,02,011,02,020110205,02077,Comuna 11
888,02,015,11,020151107,02105,Comuna 15
889,02,014,14,020141407,02098,Comuna 14
890,02,014,14,020141409,02098,Comuna 14
891,02,001,02,020010218,02007,Comuna 1
892,02,011,02,020110204,02077,Comuna 11
893,02,015,01,020150104,02105,Comuna 15
894,02,011,01,020110112,02077,Comuna 11
895,02,014,26,020142601,02098,Comuna 14
896,02,014,20,020142001,02098,Comuna 14
897,02,014,28,020142806,02098,Comuna 14
898,02,014,28,020142811,02098,Comuna 14
899,02,014,20,020142005,02098,Comuna 14
900,02,002,10,020021003,02014,Comuna 2
901,02,001,02,020010215,02007,Comuna 1
902,02,014,28,020142809,02098,Comuna 14
903,02,002,12,020021201,02014,Comuna 2
904,02,001,02,020010219,02007,Comuna 1
905,02,002,02,020020208,02014,Comuna 2
906,02,001,03,020010309,02007,Comuna 1
907,02,001,02,020010217,02007,Comuna 1
908,02,002,12,020021203,02014,Comuna 2
909,02,002,11,020021105,02014,Comuna 2
910,02,002,03,020020303,02014,Comuna 2
911,02,001,03,020010308,02007,Comuna 1
912,02,015,01,020150102,02105,Comuna 15
913,02,014,13,020141309,02098,Comuna 14
914,02,001,03,020010312,02007,Comuna 1
915,02,002,02,020020204,02014,Comuna 2
916,02,014,13,020141307,02098,Comuna 14
917,02,014,26,020142602,02098,Comuna 14
918,02,014,21,020142106,02098,Comuna 14
919,02,014,28,020142807,02098,Comuna 14
920,02,002,02,020020206,02014,Comuna 2
921,02,002,04,020020403,02014,Comuna 2
922,02,001,02,020010216,02007,Comuna 1
923,02,001,03,020010310,02007,Comuna 1
924,02,014,14,020141410,02098,Comuna 14
925,02,014,25,020142501,02098,Comuna 14
926,02,014,20,020142006,02098,Comuna 14
927,02,002,02,020020205,02014,Comuna 2
928,02,015,11,020151113,02105,Comuna 15
929,02,002,10,020021004,02014,Comuna 2
930,02,002,10,020021002,02014,Comuna 2
931,02,014,28,020142812,02098,Comuna 14
932,02,002,12,020021204,02014,Comuna 2
933,02,002,23,020022301,02014,Comuna 2
934,02,002,04,020020401,02014,Comuna 2
935,02,002,12,020021206,02014,Comuna 2
936,02,014,28,020142808,02098,Comuna 14
937,02,001,03,020010311,02007,Comuna 1
938,02,014,13,020141311,02098,Comuna 14
939,02,014,26,020142603,02098,Comuna 14
940,02,014,20,020142007,02098,Comuna 14
941,02,014,26,020142606,02098,Comuna 14
942,02,015,12,020151201,02105,Comuna 15
943,02,002,02,020020207,02014,Comuna 2
944,02,014,21,020142105,02098,Comuna 14
945,02,002,10,020021001,02014,Comuna 2
946,02,015,11,020151112,02105,Comuna 15
947,02,014,26,020142604,02098,Comuna 14
948,02,014,21,020142107,02098,Comuna 14
949,02,014,25,020142502,02098,Comuna 14
950,02,015,07,020150702,02105,Comuna 15
951,02,015,12,020151202,02105,Comuna 15
952,02,002,10,020021005,02014,Comuna 2
953,02,014,14,020141411,02098,Comuna 14
954,02,014,13,020141310,02098,Comuna 14
955,02,002,10,020021009,02014,Comuna 2
956,02,002,03,020020302,02014,Comuna 2
957,02,002,04,020020408,02014,Comuna 2
958,02,014,26,020142607,02098,Comuna 14
959,02,002,23,020022302,02014,Comuna 2
960,02,014,21,020142108,02098,Comuna 14
961,02,011,01,020110111,02077,Comuna 11
962,02,002,12,020021205,02014,Comuna 2
963,02,011,02,020110206,02077,Comuna 11
964,02,014,25,020142504,02098,Comuna 14
965,02,002,10,020021006,02014,Comuna 2
966,02,002,23,020022306,02014,Comuna 2
967,02,015,06,020150605,02105,Comuna 15
968,02,002,13,020021302,02014,Comuna 2
969,02,014,25,020142503,02098,Comuna 14
970,02,015,09,020150903,02105,Comuna 15
971,02,002,04,020020402,02014,Comuna 2
972,02,015,06,020150606,02105,Comuna 15
973,02,002,03,020020301,02014,Comuna 2
974,02,014,25,020142505,02098,Comuna 14
975,02,002,10,020021008,02014,Comuna 2
976,02,014,26,020142605,02098,Comuna 14
977,02,014,27,020142703,02098,Comuna 14
978,02,014,13,020141312,02098,Comuna 14
979,02,002,04,020020409,02014,Comuna 2
980,02,014,21,020142103,02098,Comuna 14
981,02,015,06,020150604,02105,Comuna 15
982,02,002,04,020020407,02014,Comuna 2
983,02,002,23,020022303,02014,Comuna 2
984,02,002,09,020020902,02014,Comuna 2
985,02,015,07,020150704,02105,Comuna 15
986,02,002,23,020022307,02014,Comuna 2
987,02,002,23,020022305,02014,Comuna 2
988,02,015,06,020150603,02105,Comuna 15
989,02,015,09,020150905,02105,Comuna 15
990,02,015,07,020150703,02105,Comuna 15
991,02,002,10,020021007,02014,Comuna 2
992,02,014,25,020142506,02098,Comuna 14
993,02,015,06,020150601,02105,Comuna 15
994,02,014,27,020142704,02098,Comuna 14
995,02,002,13,020021303,02014,Comuna 2
996,02,002,13,020021301,02014,Comuna 2
997,02,014,21,020142104,02098,Comuna 14
998,02,014,27,020142701,02098,Comuna 14
999,02,002,04,020020410,02014,Comuna 2
1000,02,014,21,020142102,02098,Comuna 14
1001,02,002,03,020020304,02014,Comuna 2
1002,02,011,03,020110303,02077,Comuna 11
1003,02,014,25,020142507,02098,Comuna 14
1004,02,014,24,020142403,02098,Comuna 14
1005,02,002,23,020022308,02014,Comuna 2
1006,02,015,06,020150602,02105,Comuna 15
1007,02,014,21,020142109,02098,Comuna 14
1008,02,011,03,020110306,02077,Comuna 11
1009,02,002,04,020020404,02014,Comuna 2
1010,02,014,22,020142203,02098,Comuna 14
1011,02,002,04,020020406,02014,Comuna 2
1012,02,011,03,020110308,02077,Comuna 11
1013,02,015,12,020151205,02105,Comuna 15
1014,02,002,23,020022304,02014,Comuna 2
1015,02,002,05,020020501,02014,Comuna 2
1016,02,002,24,020022402,02014,Comuna 2
1017,02,002,13,020021306,02014,Comuna 2
1018,02,002,13,020021304,02014,Comuna 2
1019,02,014,25,020142509,02098,Comuna 14
1020,02,002,09,020020903,02014,Comuna 2
1021,02,014,27,020142702,02098,Comuna 14
1022,02,002,22,020022203,02014,Comuna 2
1023,02,011,03,020110302,02077,Comuna 11
1024,02,015,13,020151301,02105,Comuna 15
1025,02,015,12,020151203,02105,Comuna 15
1026,02,002,03,020020306,02014,Comuna 2
1027,02,001,04,020010401,02007,Comuna 1
1028,02,014,21,020142101,02098,Comuna 14
1029,02,014,24,020142402,02098,Comuna 14
1030,02,014,25,020142508,02098,Comuna 14
1031,02,014,22,020142204,02098,Comuna 14
1032,02,015,12,020151206,02105,Comuna 15
1033,02,002,09,020020901,02014,Comuna 2
1034,02,002,23,020022309,02014,Comuna 2
1035,02,011,02,020110211,02077,Comuna 11
1036,02,002,24,020022403,02014,Comuna 2
1037,02,002,04,020020405,02014,Comuna 2
1038,02,002,03,020020305,02014,Comuna 2
1039,02,011,03,020110307,02077,Comuna 11
1040,02,014,27,020142705,02098,Comuna 14
1041,02,015,09,020150904,02105,Comuna 15
1042,02,015,07,020150705,02105,Comuna 15
1043,02,002,05,020020503,02014,Comuna 2
1044,02,002,09,020020904,02014,Comuna 2
1045,02,002,13,020021305,02014,Comuna 2
1046,02,011,02,020110207,02077,Comuna 11
1047,02,002,22,020022202,02014,Comuna 2
1048,02,014,24,020142401,02098,Comuna 14
1049,02,002,22,020022204,02014,Comuna 2
1050,02,001,04,020010402,02007,Comuna 1
1051,02,014,22,020142202,02098,Comuna 14
1052,02,014,24,020142404,02098,Comuna 14
1053,02,014,23,020142301,02098,Comuna 14
1054,02,014,27,020142707,02098,Comuna 14
1055,02,002,08,020020803,02014,Comuna 2
1056,02,002,24,020022401,02014,Comuna 2
1057,02,015,15,020151502,02105,Comuna 15
1058,02,011,03,020110301,02077,Comuna 11
1059,02,002,24,020022406,02014,Comuna 2
1060,02,015,12,020151204,02105,Comuna 15
1061,02,001,04,020010404,02007,Comuna 1
1062,02,002,22,020022201,02014,Comuna 2
1063,02,011,03,020110304,02077,Comuna 11
1064,02,002,03,020020307,02014,Comuna 2
1065,02,002,05,020020504,02014,Comuna 2
1066,02,002,13,020021307,02014,Comuna 2
1067,02,002,05,020020502,02014,Comuna 2
1068,02,011,02,020110208,02077,Comuna 11
1069,02,015,12,020151207,02105,Comuna 15
1070,02,014,21,020142110,02098,Comuna 14
1071,02,002,09,020020905,02014,Comuna 2
1072,02,015,13,020151302,02105,Comuna 15
1073,02,002,22,020022205,02014,Comuna 2
1074,02,015,09,020150906,02105,Comuna 15
1075,02,015,12,020151208,02105,Comuna 15
1076,02,002,24,020022404,02014,Comuna 2
1077,02,014,24,020142405,02098,Comuna 14
1078,02,002,14,020021401,02014,Comuna 2
1079,02,002,09,020020909,02014,Comuna 2
1080,02,014,22,020142205,02098,Comuna 14
1081,02,014,24,020142407,02098,Comuna 14
1082,02,014,27,020142706,02098,Comuna 14
1083,02,015,13,020151304,02105,Comuna 15
1084,02,014,21,020142111,02098,Comuna 14
1085,02,002,21,020022101,02014,Comuna 2
1086,02,011,04,020110404,02077,Comuna 11
1087,02,014,23,020142302,02098,Comuna 14
1088,02,002,08,020020802,02014,Comuna 2
1089,02,002,08,020020804,02014,Comuna 2
1090,02,001,06,020010601,02007,Comuna 1
1091,02,015,15,020151501,02105,Comuna 15
1092,02,011,03,020110309,02077,Comuna 11
1093,02,015,06,020150607,02105,Comuna 15
1094,02,002,22,020022206,02014,Comuna 2
1095,02,002,03,020020308,02014,Comuna 2
1096,02,001,04,020010403,02007,Comuna 1
1097,02,002,05,020020507,02014,Comuna 2
1098,02,001,04,020010405,02007,Comuna 1
1099,02,002,24,020022405,02014,Comuna 2
1100,02,002,09,020020906,02014,Comuna 2
1101,02,002,05,020020505,02014,Comuna 2
1102,02,014,22,020142206,02098,Comuna 14
1103,02,011,09,020110907,02077,Comuna 11
1104,02,015,20,020152012,02105,Comuna 15
1105,02,014,24,020142406,02098,Comuna 14
1106,02,014,24,020142408,02098,Comuna 14
1107,02,002,14,020021402,02014,Comuna 2
1108,02,002,09,020020908,02014,Comuna 2
1109,02,002,25,020022501,02014,Comuna 2
1110,02,011,09,020110908,02077,Comuna 11
1111,02,011,10,020111001,02077,Comuna 11
1112,02,015,20,020152011,02105,Comuna 15
1113,02,002,21,020022103,02014,Comuna 2
1114,02,014,22,020142201,02098,Comuna 14
1115,02,011,03,020110305,02077,Comuna 11
1116,02,002,21,020022102,02014,Comuna 2
1117,02,002,08,020020805,02014,Comuna 2
1118,02,011,10,020111002,02077,Comuna 11
1119,02,011,02,020110210,02077,Comuna 11
1120,02,011,09,020110906,02077,Comuna 11
1121,02,002,08,020020801,02014,Comuna 2
1122,02,001,06,020010603,02007,Comuna 1
1123,02,002,08,020020808,02014,Comuna 2
1124,02,015,09,020150907,02105,Comuna 15
1125,02,001,04,020010406,02007,Comuna 1
1126,02,015,13,020151305,02105,Comuna 15
1127,02,002,14,020021407,02014,Comuna 2
